TICKER;DENOM_CIA;CD_CVM;DT_REFER;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ESCALA_MOEDA;MOEDA;ST_CONTA_FIXA
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.02.02.09;Arrendamentos e concessões em litígio e parcelados;3554917.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.02.02.09;Arrendamentos e concessões em litígio e parcelados;3799169.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.02.02.10;Passivos de arrendamento;3373987.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.02.02.10;Passivos de arrendamento;3481299.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.02.02.11;Imposto de renda e contribuição social correntes;0.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.02.02.11;Imposto de renda e contribuição social correntes;3412.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.03;Tributos Diferidos;2477267.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.03;Tributos Diferidos;2595315.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;2477267.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;2595315.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.04;Provisões;1098418.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.04;Provisões;1053673.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;1098418.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;1053673.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.04.01.01;Provisões Fiscais;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.04.01.01;Provisões Fiscais;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;MIL;REAL;S
